Well,X,Y,NTG
209-920,209,920,0.3984
209-921,209,921,0.365
209-922,209,922,0.365
209-923,209,923,0.365
209-924,209,924,0.365
209-925,209,925,0.35565
209-926,209,926,0.35565
209-927,209,927,0.3416
209-928,209,928,0.3416
209-929,209,929,0.36265000000000003
209-930,209,930,0.2637
210-901,210,901,0.3394
210-902,210,902,0.3394
210-903,210,903,0.3394
210-904,210,904,0.3394
210-905,210,905,0.28225
210-906,210,906,0.2813
210-907,210,907,0.2636
210-908,210,908,0.25730000000000003
210-909,210,909,0.3249
210-910,210,910,0.3249
210-911,210,911,0.3801
210-912,210,912,0.3801
210-913,210,913,0.3801
210-915,210,915,0.3971
210-917,210,917,0.35655000000000003
210-918,210,918,0.32520000000000004
210-919,210,919,0.32520000000000004
210-920,210,920,0.3984
210-921,210,921,0.3765
210-922,210,922,0.3765
210-924,210,924,0.3765
210-925,210,925,0.3765
210-926,210,926,0.3765
210-927,210,927,0.3765
210-928,210,928,0.3701
210-929,210,929,0.39115
210-930,210,930,0.2637
211-901,211,901,0.3394
211-902,211,902,0.3394
211-903,211,903,0.3394
211-904,211,904,0.3394
211-905,211,905,0.28225
211-906,211,906,0.2813
211-907,211,907,0.2636
211-908,211,908,0.25730000000000003
211-909,211,909,0.3249
211-910,211,910,0.3249
211-911,211,911,0.39215
211-912,211,912,0.39215
211-913,211,913,0.39215
211-915,211,915,0.40065
211-916,211,916,0.3402
211-917,211,917,0.3402
211-918,211,918,0.30885
211-920,211,920,0.37434999999999996
211-921,211,921,0.35245
211-922,211,922,0.35245
211-923,211,923,0.35245
211-925,211,925,0.3661
211-926,211,926,0.3661
211-929,211,929,0.39115
211-930,211,930,0.2637
212-901,212,901,0.3394
212-902,212,902,0.3394
212-903,212,903,0.3394
212-906,212,906,0.2813
212-907,212,907,0.2636
212-908,212,908,0.2511
212-909,212,909,0.3187
212-910,212,910,0.3187
212-911,212,911,0.39215
212-912,212,912,0.39215
212-913,212,913,0.39215
212-914,212,914,0.39215
212-915,212,915,0.40065
212-916,212,916,0.3402
212-917,212,917,0.3402
212-918,212,918,0.30885
212-919,212,919,0.30815000000000003
212-920,212,920,0.37434999999999996
212-922,212,922,0.3388
212-923,212,923,0.3388
212-924,212,924,0.3388
212-925,212,925,0.35245
212-926,212,926,0.35245
212-927,212,927,0.35245
212-928,212,928,0.34604999999999997
212-929,212,929,0.3839
212-930,212,930,0.27775
213-901,213,901,0.3394
213-902,213,902,0.3394
213-903,213,903,0.3394
213-904,213,904,0.3394
213-905,213,905,0.28225
213-906,213,906,0.2813
213-907,213,907,0.2636
213-908,213,908,0.2511
213-909,213,909,0.3187
213-910,213,910,0.3187
213-911,213,911,0.39544999999999997
213-912,213,912,0.39544999999999997
213-913,213,913,0.39544999999999997
213-914,213,914,0.39544999999999997
213-915,213,915,0.40065
213-916,213,916,0.3402
213-917,213,917,0.3402
213-918,213,918,0.30885
213-919,213,919,0.30815000000000003
213-920,213,920,0.37434999999999996
213-921,213,921,0.3388
213-922,213,922,0.3388
213-923,213,923,0.3388
213-924,213,924,0.3388
213-925,213,925,0.35245
213-926,213,926,0.35245
213-927,213,927,0.35245
213-928,213,928,0.34604999999999997
213-929,213,929,0.3839
213-930,213,930,0.27775
214-901,214,901,0.35814999999999997
214-902,214,902,0.35814999999999997
214-903,214,903,0.35814999999999997
214-905,214,905,0.3644
214-906,214,906,0.36345000000000005
214-907,214,907,0.3375
214-908,214,908,0.3298
214-909,214,909,0.3125
214-910,214,910,0.3125
214-911,214,911,0.3867
214-912,214,912,0.3867
214-913,214,913,0.3867
214-914,214,914,0.3867
214-915,214,915,0.39139999999999997
214-916,214,916,0.3402
214-917,214,917,0.3402
214-919,214,919,0.30815000000000003
214-920,214,920,0.37434999999999996
214-921,214,921,0.2944
214-922,214,922,0.31835
214-923,214,923,0.31835
214-924,214,924,0.31835
214-925,214,925,0.33199999999999996
214-926,214,926,0.32115
214-927,214,927,0.32099999999999995
214-928,214,928,0.31355
214-929,214,929,0.35775
214-930,214,930,0.2918
215-901,215,901,0.35814999999999997
215-902,215,902,0.35814999999999997
215-903,215,903,0.35814999999999997
215-904,215,904,0.35814999999999997
215-905,215,905,0.3644
215-906,215,906,0.36345000000000005
215-907,215,907,0.3375
215-908,215,908,0.3298
215-909,215,909,0.3125
215-911,215,911,0.3867
215-912,215,912,0.3867
215-914,215,914,0.3867
215-915,215,915,0.39139999999999997
215-917,215,917,0.3402
215-918,215,918,0.30885
215-919,215,919,0.30815000000000003
215-920,215,920,0.37434999999999996
215-922,215,922,0.31835
215-923,215,923,0.31835
215-924,215,924,0.31835
215-925,215,925,0.33199999999999996
215-926,215,926,0.32115
215-927,215,927,0.32099999999999995
215-929,215,929,0.35775
216-901,216,901,0.3758
216-903,216,903,0.39049999999999996
216-904,216,904,0.39049999999999996
216-905,216,905,0.4228
216-906,216,906,0.36345000000000005
216-907,216,907,0.3375
216-909,216,909,0.2772
216-910,216,910,0.2772
216-911,216,911,0.3867
216-912,216,912,0.3867
216-913,216,913,0.3867
216-914,216,914,0.3867
216-915,216,915,0.39139999999999997
216-916,216,916,0.37505
216-918,216,918,0.3437
216-919,216,919,0.3437
216-921,216,921,0.32994999999999997
216-922,216,922,0.3539
216-923,216,923,0.3539
216-924,216,924,0.3539
216-925,216,925,0.3539
216-926,216,926,0.34304999999999997
216-928,216,928,0.3429
216-929,216,929,0.35775
216-930,216,930,0.2918
217-901,217,901,0.3758
217-902,217,902,0.39049999999999996
217-903,217,903,0.39049999999999996
217-904,217,904,0.39049999999999996
217-905,217,905,0.4228
217-906,217,906,0.36345000000000005
217-907,217,907,0.3375
217-908,217,908,0.2945
217-909,217,909,0.2772
217-910,217,910,0.2772
217-911,217,911,0.3867
217-912,217,912,0.3867
217-913,217,913,0.3867
217-914,217,914,0.3867
217-915,217,915,0.39139999999999997
217-916,217,916,0.34795
217-917,217,917,0.34795
217-918,217,918,0.3166
217-919,217,919,0.3166
217-920,217,920,0.3539
217-921,217,921,0.27395
217-923,217,923,0.2979
217-924,217,924,0.2979
217-925,217,925,0.28705
217-927,217,927,0.27605
217-928,217,928,0.286
217-929,217,929,0.35775
217-930,217,930,0.33194999999999997
218-901,218,901,0.43779999999999997
218-902,218,902,0.4525
218-903,218,903,0.44989999999999997
218-904,218,904,0.44989999999999997
218-906,218,906,0.36345000000000005
218-907,218,907,0.3375
218-908,218,908,0.29925
218-909,218,909,0.2514
218-910,218,910,0.2514
218-911,218,911,0.33809999999999996
218-912,218,912,0.33809999999999996
218-913,218,913,0.33809999999999996
218-914,218,914,0.33809999999999996
218-915,218,915,0.3857
218-916,218,916,0.37070000000000003
218-917,218,917,0.37070000000000003
218-918,218,918,0.3166
218-919,218,919,0.3166
218-920,218,920,0.3539
218-921,218,921,0.27395
218-922,218,922,0.2979
218-923,218,923,0.2979
218-924,218,924,0.2979
218-925,218,925,0.28705
218-926,218,926,0.2762
218-927,218,927,0.27605
218-928,218,928,0.286
219-901,219,901,0.43779999999999997
219-904,219,904,0.4436
219-905,219,905,0.4165
219-906,219,906,0.36345000000000005
219-908,219,908,0.29925
219-910,219,910,0.2514
219-911,219,911,0.33809999999999996
219-912,219,912,0.33809999999999996
219-914,219,914,0.33809999999999996
219-915,219,915,0.3857
219-916,219,916,0.37070000000000003
219-917,219,917,0.37070000000000003
219-918,219,918,0.3166
219-919,219,919,0.3166
219-920,219,920,0.32915
219-921,219,921,0.2484
219-922,219,922,0.2484
219-923,219,923,0.2484
219-925,219,925,0.23854999999999998
219-926,219,926,0.2623
219-927,219,927,0.26215
219-928,219,928,0.286
219-929,219,929,0.35775
220-901,220,901,0.43779999999999997
220-902,220,902,0.4488
220-903,220,903,0.4436
220-904,220,904,0.4436
220-905,220,905,0.4165
220-906,220,906,0.36345000000000005
220-907,220,907,0.3375
220-908,220,908,0.29925
220-909,220,909,0.2514
220-910,220,910,0.2514
220-911,220,911,0.33809999999999996
220-912,220,912,0.33809999999999996
220-913,220,913,0.33809999999999996
220-914,220,914,0.33809999999999996
220-915,220,915,0.3857
220-916,220,916,0.37070000000000003
220-917,220,917,0.37070000000000003
220-918,220,918,0.3166
220-919,220,919,0.3166
220-920,220,920,0.32915
220-921,220,921,0.2484
220-922,220,922,0.2484
220-924,220,924,0.23854999999999998
220-925,220,925,0.23854999999999998
220-926,220,926,0.2623
220-927,220,927,0.26215
220-928,220,928,0.286
220-929,220,929,0.35775
220-930,220,930,0.33194999999999997
221-903,221,903,0.4396
221-904,221,904,0.4396
221-905,221,905,0.4165
221-906,221,906,0.36345000000000005
221-907,221,907,0.3375
221-908,221,908,0.29925
221-909,221,909,0.2514
221-910,221,910,0.2514
221-911,221,911,0.33809999999999996
221-912,221,912,0.33809999999999996
221-913,221,913,0.33809999999999996
221-914,221,914,0.33809999999999996
221-915,221,915,0.3857
221-916,221,916,0.37070000000000003
221-917,221,917,0.37070000000000003
221-918,221,918,0.3166
221-919,221,919,0.3166
221-920,221,920,0.32915
221-921,221,921,0.2484
221-922,221,922,0.2484
221-923,221,923,0.2484
221-924,221,924,0.23854999999999998
221-925,221,925,0.23854999999999998
221-926,221,926,0.2623
221-927,221,927,0.26215
221-928,221,928,0.286
221-929,221,929,0.35425
221-930,221,930,0.2795
222-901,222,901,0.43185
222-902,222,902,0.41315
222-903,222,903,0.4125
222-904,222,904,0.4125
222-905,222,905,0.3894
222-906,222,906,0.36345000000000005
222-907,222,907,0.3375
222-908,222,908,0.29925
222-909,222,909,0.2514
222-910,222,910,0.2514
222-911,222,911,0.33809999999999996
222-912,222,912,0.33809999999999996
222-913,222,913,0.33809999999999996
222-914,222,914,0.33809999999999996
222-916,222,916,0.37070000000000003
222-918,222,918,0.3166
222-919,222,919,0.3166
222-920,222,920,0.32915
222-921,222,921,0.2484
222-922,222,922,0.2484
222-923,222,923,0.2484
222-924,222,924,0.23854999999999998
222-925,222,925,0.23854999999999998
222-926,222,926,0.2623
222-927,222,927,0.26215
222-928,222,928,0.286
222-929,222,929,0.35425
222-930,222,930,0.2795
223-901,223,901,0.43185
223-902,223,902,0.41315
223-903,223,903,0.4125
223-904,223,904,0.4125
223-906,223,906,0.36345000000000005
223-907,223,907,0.3375
223-908,223,908,0.3471
223-909,223,909,0.31245
223-910,223,910,0.31245
223-911,223,911,0.33809999999999996
223-912,223,912,0.33809999999999996
223-913,223,913,0.33809999999999996
223-914,223,914,0.33809999999999996
223-915,223,915,0.3857
223-916,223,916,0.37070000000000003
223-917,223,917,0.37070000000000003
223-918,223,918,0.3166
223-919,223,919,0.3166
223-920,223,920,0.32915
223-921,223,921,0.2484
223-922,223,922,0.2484
223-923,223,923,0.2484
223-924,223,924,0.23854999999999998
223-925,223,925,0.23854999999999998
223-926,223,926,0.2623
223-927,223,927,0.26215
223-928,223,928,0.286
223-929,223,929,0.35425
224-901,224,901,0.43185
224-902,224,902,0.41315
224-903,224,903,0.4125
224-904,224,904,0.4125
224-905,224,905,0.3894
224-906,224,906,0.36345000000000005
224-908,224,908,0.3471
224-909,224,909,0.31245
224-910,224,910,0.31245
224-911,224,911,0.3927
224-912,224,912,0.3927
224-913,224,913,0.3927
224-914,224,914,0.3775
224-916,224,916,0.3428
224-917,224,917,0.3428
224-918,224,918,0.3251
224-919,224,919,0.3251
224-920,224,920,0.29525
224-921,224,921,0.29525
224-922,224,922,0.29525
224-923,224,923,0.3129
224-924,224,924,0.3129
224-925,224,925,0.3129
224-926,224,926,0.3129
224-927,224,927,0.27225
224-928,224,928,0.2961
224-929,224,929,0.429
224-930,224,930,0.35425
225-901,225,901,0.4268
225-902,225,902,0.4081
225-903,225,903,0.4125
225-904,225,904,0.4125
225-905,225,905,0.3894
225-906,225,906,0.36345000000000005
225-907,225,907,0.3375
225-909,225,909,0.31245
225-910,225,910,0.31245
225-911,225,911,0.3927
225-912,225,912,0.3927
225-913,225,913,0.3927
225-914,225,914,0.3775
225-915,225,915,0.3775
225-917,225,917,0.3428
225-918,225,918,0.3251
225-919,225,919,0.3251
225-920,225,920,0.29525
225-923,225,923,0.3129
225-924,225,924,0.3129
225-925,225,925,0.3129
225-926,225,926,0.3129
225-927,225,927,0.27225
225-929,225,929,0.429
225-930,225,930,0.35425
226-901,226,901,0.4268
226-902,226,902,0.4081
226-903,226,903,0.4125
226-904,226,904,0.4125
226-905,226,905,0.3894
226-906,226,906,0.36345000000000005
226-907,226,907,0.3375
226-908,226,908,0.3471
226-910,226,910,0.31245
226-911,226,911,0.3927
226-912,226,912,0.3927
226-913,226,913,0.3927
226-914,226,914,0.3775
226-915,226,915,0.3775
226-916,226,916,0.3598
226-917,226,917,0.3598
226-918,226,918,0.3421
226-919,226,919,0.3421
226-920,226,920,0.3421
226-921,226,921,0.3421
226-922,226,922,0.3421
226-923,226,923,0.3774
226-924,226,924,0.3774
226-925,226,925,0.3774
226-927,226,927,0.313
226-930,226,930,0.35425
227-901,227,901,0.4268
227-903,227,903,0.4125
227-904,227,904,0.4125
227-905,227,905,0.3894
227-906,227,906,0.36345000000000005
227-907,227,907,0.3375
227-908,227,908,0.325
227-910,227,910,0.3014
227-911,227,911,0.3927
227-912,227,912,0.3927
227-913,227,913,0.3927
227-914,227,914,0.3775
227-915,227,915,0.3775
227-916,227,916,0.3598
227-917,227,917,0.3598
227-918,227,918,0.3421
227-919,227,919,0.3421
227-920,227,920,0.3421
227-921,227,921,0.3421
227-922,227,922,0.3421
227-923,227,923,0.3774
227-924,227,924,0.3774
227-925,227,925,0.3774
227-926,227,926,0.35365
227-927,227,927,0.313
227-928,227,928,0.31415
227-929,227,929,0.429
227-930,227,930,0.35425
228-902,228,902,0.4081
228-903,228,903,0.4125
228-904,228,904,0.4125
228-905,228,905,0.3894
228-906,228,906,0.36345000000000005
228-907,228,907,0.3375
228-909,228,909,0.3014
228-910,228,910,0.3014
228-911,228,911,0.3927
228-913,228,913,0.3927
228-914,228,914,0.3775
228-915,228,915,0.3775
228-916,228,916,0.3598
228-917,228,917,0.3598
228-918,228,918,0.3421
228-919,228,919,0.3421
228-920,228,920,0.3421
228-921,228,921,0.3421
228-922,228,922,0.3421
228-923,228,923,0.3774
228-924,228,924,0.3774
228-925,228,925,0.3774
228-926,228,926,0.35365
228-927,228,927,0.313
228-928,228,928,0.31415
228-929,228,929,0.429
228-930,228,930,0.35425
229-901,229,901,0.4268
229-902,229,902,0.4081
229-903,229,903,0.4125
229-904,229,904,0.4125
229-905,229,905,0.3894
229-906,229,906,0.36345000000000005
229-907,229,907,0.34545000000000003
229-908,229,908,0.325
229-909,229,909,0.3014
229-910,229,910,0.3014
229-911,229,911,0.3927
229-912,229,912,0.3927
229-913,229,913,0.3927
229-914,229,914,0.3775
229-915,229,915,0.3775
229-916,229,916,0.3598
229-917,229,917,0.3598
229-918,229,918,0.3421
229-919,229,919,0.3421
229-921,229,921,0.3421
229-922,229,922,0.3421
229-923,229,923,0.3774
229-924,229,924,0.3774
229-927,229,927,0.313
229-928,229,928,0.31415
229-929,229,929,0.429
229-930,229,930,0.35425
230-901,230,901,0.4268
230-902,230,902,0.49465000000000003
230-903,230,903,0.49905
230-904,230,904,0.49905
230-905,230,905,0.47595
230-906,230,906,0.36345000000000005
230-907,230,907,0.34545000000000003
230-909,230,909,0.2562
230-910,230,910,0.2519
230-911,230,911,0.32705
230-912,230,912,0.32705
230-913,230,913,0.32705
230-914,230,914,0.32705
230-915,230,915,0.34245000000000003
230-916,230,916,0.32475
230-917,230,917,0.32475
230-918,230,918,0.32475
230-919,230,919,0.32475
230-920,230,920,0.32475
230-922,230,922,0.32475
230-923,230,923,0.34240000000000004
230-924,230,924,0.34240000000000004
230-925,230,925,0.34240000000000004
230-926,230,926,0.325
230-927,230,927,0.325
230-928,230,928,0.32615
230-929,230,929,0.37455
230-930,230,930,0.29065
231-901,231,901,0.4268
231-902,231,902,0.49465000000000003
231-903,231,903,0.49905
231-904,231,904,0.49905
231-905,231,905,0.47595
231-906,231,906,0.36135
231-907,231,907,0.34335
231-908,231,908,0.2562
231-909,231,909,0.2562
231-910,231,910,0.2519
231-911,231,911,0.3166
231-912,231,912,0.28200000000000003
231-913,231,913,0.28200000000000003
231-914,231,914,0.28200000000000003
231-915,231,915,0.2974
231-916,231,916,0.2974
231-917,231,917,0.33265
231-918,231,918,0.33265
231-919,231,919,0.328
231-921,231,921,0.328
231-922,231,922,0.328
231-923,231,923,0.328
231-924,231,924,0.328
231-925,231,925,0.328
231-926,231,926,0.3055
231-927,231,927,0.3055
231-928,231,928,0.3296
232-901,232,901,0.4268
232-902,232,902,0.49465000000000003
232-903,232,903,0.49905
232-904,232,904,0.49905
232-905,232,905,0.47595
232-906,232,906,0.36135
232-907,232,907,0.34335
232-908,232,908,0.2562
232-909,232,909,0.2562
232-912,232,912,0.28200000000000003
232-913,232,913,0.28200000000000003
232-914,232,914,0.28200000000000003
232-915,232,915,0.32265
232-916,232,916,0.32265
232-918,232,918,0.3579
232-919,232,919,0.35325
232-920,232,920,0.35325
232-921,232,921,0.35325
232-922,232,922,0.35325
232-923,232,923,0.35325
232-924,232,924,0.35325
232-925,232,925,0.35325
232-926,232,926,0.3244
232-927,232,927,0.3244
232-928,232,928,0.34850000000000003
232-930,232,930,0.32985
233-901,233,901,0.4268
233-902,233,902,0.49465000000000003
233-903,233,903,0.49905
233-904,233,904,0.49905
233-905,233,905,0.47595
233-906,233,906,0.36135
233-907,233,907,0.34335
233-908,233,908,0.2562
233-909,233,909,0.2562
233-910,233,910,0.2519
233-911,233,911,0.3166
233-912,233,912,0.28200000000000003
233-913,233,913,0.28200000000000003
233-914,233,914,0.28200000000000003
233-915,233,915,0.32265
233-916,233,916,0.32265
233-917,233,917,0.3579
233-918,233,918,0.3579
233-919,233,919,0.35325
233-920,233,920,0.35325
233-921,233,921,0.35325
233-922,233,922,0.35325
233-923,233,923,0.35325
233-924,233,924,0.35325
233-925,233,925,0.35325
233-926,233,926,0.3244
233-927,233,927,0.3244
233-928,233,928,0.34850000000000003
233-929,233,929,0.31265
233-930,233,930,0.32985
234-901,234,901,0.40750000000000003
234-902,234,902,0.49465000000000003
234-903,234,903,0.49905
234-904,234,904,0.49905
234-905,234,905,0.47595
234-906,234,906,0.36135
234-907,234,907,0.34335
234-908,234,908,0.2562
234-909,234,909,0.2562
234-910,234,910,0.2519
234-911,234,911,0.37695
234-912,234,912,0.34235
234-913,234,913,0.34235
234-914,234,914,0.34235
234-915,234,915,0.34235
234-916,234,916,0.34235
234-917,234,917,0.2963
234-918,234,918,0.2963
234-919,234,919,0.2364
234-920,234,920,0.25
234-922,234,922,0.24209999999999998
234-923,234,923,0.24425000000000002
234-924,234,924,0.2696
234-925,234,925,0.2696
234-926,234,926,0.315
234-927,234,927,0.315
234-928,234,928,0.3391
234-929,234,929,0.30325
234-930,234,930,0.32045
235-901,235,901,0.40750000000000003
235-902,235,902,0.49465000000000003
235-904,235,904,0.49905
235-905,235,905,0.47595
235-906,235,906,0.36135
235-907,235,907,0.34335
235-908,235,908,0.2562
235-909,235,909,0.2562
235-910,235,910,0.2519
235-911,235,911,0.37695
235-912,235,912,0.34235
235-913,235,913,0.34235
235-914,235,914,0.34235
235-916,235,916,0.34235
235-917,235,917,0.2963
235-918,235,918,0.2963
235-919,235,919,0.2364
235-920,235,920,0.25
235-921,235,921,0.25
235-922,235,922,0.24209999999999998
235-923,235,923,0.24425000000000002
235-925,235,925,0.2696
235-926,235,926,0.315
235-927,235,927,0.315
235-928,235,928,0.3391
235-929,235,929,0.30325
235-930,235,930,0.32045
236-901,236,901,0.40750000000000003
236-902,236,902,0.49465000000000003
236-903,236,903,0.49905
236-904,236,904,0.49905
236-905,236,905,0.47595
236-906,236,906,0.36135
236-907,236,907,0.34335
236-908,236,908,0.2562
236-909,236,909,0.2562
236-910,236,910,0.2519
236-911,236,911,0.37695
236-912,236,912,0.34235
236-913,236,913,0.34235
236-914,236,914,0.34235
236-915,236,915,0.34235
236-916,236,916,0.34235
236-917,236,917,0.298
236-918,236,918,0.298
236-919,236,919,0.2381
236-920,236,920,0.2517
236-921,236,921,0.2517
236-922,236,922,0.24209999999999998
236-923,236,923,0.24425000000000002
236-924,236,924,0.2696
236-925,236,925,0.2696
236-926,236,926,0.315
236-927,236,927,0.315
236-928,236,928,0.3391
236-929,236,929,0.30325
236-930,236,930,0.32045
237-901,237,901,0.40750000000000003
237-902,237,902,0.49465000000000003
237-903,237,903,0.49905
237-905,237,905,0.47595
237-906,237,906,0.36135
237-907,237,907,0.34335
237-908,237,908,0.23664999999999997
237-909,237,909,0.23664999999999997
237-910,237,910,0.2171
237-911,237,911,0.37695
237-912,237,912,0.31084999999999996
237-913,237,913,0.31084999999999996
237-915,237,915,0.31084999999999996
237-916,237,916,0.31084999999999996
237-917,237,917,0.298
237-918,237,918,0.298
237-921,237,921,0.2517
237-922,237,922,0.24209999999999998
237-923,237,923,0.252
237-925,237,925,0.2851
237-926,237,926,0.315
237-927,237,927,0.315
237-928,237,928,0.3391
237-929,237,929,0.30325
237-930,237,930,0.32045
238-901,238,901,0.40750000000000003
238-902,238,902,0.49465000000000003
238-903,238,903,0.49905
238-904,238,904,0.49905
238-905,238,905,0.47595
238-906,238,906,0.36135
238-908,238,908,0.2445
238-909,238,909,0.2445
238-910,238,910,0.2171
238-911,238,911,0.37695
238-912,238,912,0.31084999999999996
238-913,238,913,0.31084999999999996
238-914,238,914,0.31084999999999996
238-915,238,915,0.31084999999999996
238-916,238,916,0.31084999999999996
238-917,238,917,0.29309999999999997
238-918,238,918,0.29309999999999997
238-919,238,919,0.24480000000000002
238-920,238,920,0.24480000000000002
238-922,238,922,0.2189
238-923,238,923,0.2189
